1416,507581,508996
1417,500927,502343
1418,497806,499223
1419,501199,502617
1420,505226,506645
1421,494883,496303
1422,513159,514580
1423,510796,512218
1424,507033,508456
1425,508290,509714
1426,505173,506598
1427,505078,506504
1428,500287,501714
1429,537421,538849
1430,506120,507549
1431,488566,489996
1432,518854,520285
1433,523387,524819
1434,511678,513111
1435,541981,543415
1436,524472,525907
1437,514918,516354
1438,522338,523775
1439,509992,511430
1440,518018,519457
1441,512516,513956
1442,515032,516473
1443,531443,532885
1444,512251,513694
1445,531238,532682
1446,515407,516852
1447,517827,519273
1448,530387,531834
1449,526792,528240
1450,528298,529747
1451,521614,523064
1452,521861,523312
1453,517838,519290
1454,514937,516390
1455,530667,532121
1456,528788,530243
1457,534595,536051
1458,527601,529058
1459,529369,530827
1460,507793,509252
1461,531455,532915
1462,529382,530843
1463,529971,531433
1464,545256,546719
1465,549246,550710
1466,556520,557985
1467,546572,548038
1468,530195,531662
1469,550779,552247
1470,526442,527911
1471,531651,533121
1472,525802,527273
1473,555184,556656
1474,529663,531136
1475,551336,552810
1476,561305,562780
1477,543742,545218
1478,549324,550801
1479,545014,546492
1480,544058,545537
1481,548085,549565
1482,548466,549947
1483,545155,546637
1484,549964,551447
1485,538530,540014
1486,553905,555390
1487,549609,551095
1488,555779,557266
1489,550447,551935
1490,542151,543640
1491,554612,556102
1492,551630,553121
1493,537736,539228
1494,564464,565957
1495,551428,552922
1496,551635,553130
1497,553397,554893
1498,561199,562696
1499,565603,567101
1500,573476,574975
1501,561426,562926
1502,552165,553666
1503,580715,582217
1504,585016,586519
1505,549820,551324
1506,563112,564617
1507,567827,569333
1508,569812,571319
1509,584785,586293
1510,570473,571982
1511,556279,557789
1512,576405,577916
1513,592667,594179
1514,570505,572018
1515,584259,585773
1516,590843,592358
1517,558603,560119
1518,592056,593573
1519,557418,558936
1520,569853,571372
1521,566812,568332
1522,582345,583866
1523,598682,600204
1524,577683,579206
1525,573895,575419
1526,565082,566607
1527,587113,588639
1528,583606,585133
1529,582034,583562
1530,598174,599703
1531,593942,595472
1532,589265,590796
1533,599421,600953
1534,587621,589154
1535,574789,576323
1536,597510,599045
1537,584762,586298
1538,598961,600498
1539,592106,593644
1540,597045,598584
1541,596492,598032
1542,593664,595205
1543,592612,594154
1544,598046,599589
1545,592350,593894
1546,616945,618490
1547,594070,595616
1548,615810,617357
1549,609933,611481
1550,611444,612993
1551,608865,610415
1552,603432,604983
1553,594825,596377
1554,610962,612515
1555,621158,622712
1556,588565,590120
1557,610264,611820
1558,611586,613143
1559,603498,605056
1560,611387,612946
1561,616770,618330
1562,603300,604861
1563,619297,620859
1564,625773,627336
1565,615679,617243
1566,602085,603650
1567,608811,610377
1568,629194,630761
1569,613807,615375
1570,624126,625695
1571,637783,639353
1572,609703,611274
1573,605050,606622
1574,601825,603398
1575,608551,610125
1576,631288,632863
1577,613811,615387
1578,613949,615526
1579,622930,624508
1580,639374,640953
1581,616842,618422
1582,628086,629667
1583,619176,620758
1584,620962,622545
1585,620931,622515
1586,633825,635410
1587,603688,605274
1588,623226,624813
1589,617670,619258
1590,622632,624221
1591,644690,646280
1592,628506,630097
1593,639320,640912
1594,638279,639872
1595,642354,643948
1596,652715,654310
1597,630150,631746
1598,633692,635289
1599,649620,651218
1600,644384,645983
1601,640102,641702
1602,647080,648681
1603,654781,656383
1604,645864,647467
1605,652267,653871
1606,635741,637346
1607,656833,658439
1608,645887,647494
1609,634490,636098
1610,648732,650341
1611,655691,657301
1612,655100,656711
1613,660554,662166
1614,653368,654981
1615,681155,682769
1616,654633,656248
1617,643354,644970
1618,634158,635775
1619,656224,657842
1620,667526,669145
1621,669167,670787
1622,659435,661056
1623,664394,666016
1624,661770,663393
1625,649790,651414
1626,667858,669483
1627,661034,662660
1628,633089,634716
1629,695460,697088
1630,659533,661162
1631,661922,663552
1632,666860,668491
1633,668888,670520
1634,676221,677854
1635,678568,680202
1636,675243,676878
1637,678986,680622
1638,671605,673242
1639,679026,680664
1640,648525,650164
1641,676170,677810
1642,685177,686818
1643,664283,665925
1644,655154,656797
1645,683304,684948
1646,686836,688481
1647,685062,686708
1648,696431,698078
1649,696429,698077
1650,689034,690683
1651,675188,676838
1652,671793,673444
1653,692121,693773
1654,687288,688941
1655,688448,690102
1656,698980,700635
1657,673287,674943
1658,690723,692380
1659,690208,691866
1660,683251,684910
1661,696323,697983
1662,690137,691798
1663,675019,676681
1664,703401,705064
1665,685050,686714
1666,701371,703036
1667,713909,715575
1668,703650,705317
1669,703906,705574
1670,692427,694096
1671,708547,710217
1672,715131,716802
1673,700891,702563
1674,691467,693140
1675,712906,714580
1676,692832,694507
1677,717115,718791
1678,717364,719041
1679,713368,715046
1680,713332,715011
